"SchemaField('geo_id', 'STRING', 'NULLABLE', None, None, (), None)","SchemaField('census_tract', 'STRING', 'NULLABLE', None, None, (), None)","SchemaField('tract_geom', 'GEOGRAPHY', 'NULLABLE', None, None, (), None)","SchemaField('average_donation', 'FLOAT', 'NULLABLE', None, None, (), None)","SchemaField('median_income', 'FLOAT', 'NULLABLE', None, None, (), None)"
36047047200,047200,"POLYGON((-73.988428 40.628231, -73.985966 40.626756, -73.984942 40.62612, -73.984761 40.62602, -73.983264 40.626035, -73.983831 40.625463, -73.981566 40.624095, -73.980985 40.624653, -73.980397 40.625211, -73.979818 40.625774, -73.980867 40.626409, -73.981095 40.626543, -73.981244 40.626629, -73.982132 40.627171, -73.983016 40.627705, -73.984204 40.628448, -73.986675 40.629916, -73.987259 40.629355, -73.987842 40.628797, -73.988338 40.628319, -73.988428 40.628231))",582739.0,57250.0
36047047000,047000,"POLYGON((-73.990756 40.625998, -73.989766 40.625398, -73.9897 40.625359, -73.98962 40.625311, -73.988302 40.624514, -73.986101 40.623183, -73.985731 40.623555, -73.985637 40.62365, -73.98553 40.623758, -73.984962 40.624323, -73.984401 40.624893, -73.982144 40.623533, -73.981566 40.624095, -73.983831 40.625463, -73.983264 40.626035, -73.984761 40.62602, -73.984942 40.62612, -73.985966 40.626756, -73.988428 40.628231, -73.989009 40.627676, -73.989591 40.627117, -73.990175 40.626557, -73.990756 40.625998))",582739.0,49931.0
36047043000,043000,"POLYGON((-73.988423 40.607119, -73.987255 40.607245, -73.986257 40.607356, -73.985943 40.60739, -73.985332 40.607458, -73.984656 40.607531, -73.984403 40.607559, -73.983477 40.607663, -73.982548 40.607764, -73.981624 40.607866, -73.982106 40.610421, -73.982518 40.612588, -73.98266 40.612693, -73.983222 40.612122, -73.983351 40.611992, -73.983809 40.61156, -73.984162 40.611218, -73.984383 40.611005, -73.984963 40.610448, -73.985356 40.610072, -73.985549 40.609887, -73.98576 40.609684, -73.986129 40.60933, -73.986713 40.608767, -73.987339 40.608168, -73.987378 40.608128, -73.987449 40.608059, -73.987965 40.607566, -73.988423 40.607119))",582739.0,36910.0
36047043600,043600,"POLYGON((-73.981438 40.613838, -73.980707 40.613402, -73.979474 40.612666, -73.979209 40.612497, -73.97847 40.612044, -73.977408 40.611411, -73.977011 40.611173, -73.976372 40.611769, -73.974391 40.61058, -73.97448 40.611066, -73.974515 40.611257, -73.974584 40.611613, -73.974777 40.612638, -73.975208 40.612885, -73.977408 40.614218, -73.979638 40.615565, -73.98022 40.615005, -73.980805 40.614447, -73.981438 40.613838))",582739.0,57163.0
36047024400,024400,"POLYGON((-73.990094 40.622789, -73.987851 40.621435, -73.985693 40.620131, -73.983489 40.6188, -73.982883 40.619381, -73.982282 40.619962, -73.984478 40.621293, -73.9839 40.621854, -73.984492 40.622213, -73.986101 40.623183, -73.988302 40.624514, -73.988885 40.623953, -73.989488 40.62337, -73.990094 40.622789))",582739.0,48000.0
36047024800,024800,"POLYGON((-73.994293 40.622597, -73.99184 40.621111, -73.989566 40.619738, -73.987435 40.618455, -73.987136 40.618742, -73.986854 40.619013, -73.986275 40.619567, -73.985693 40.620131, -73.987851 40.621435, -73.990094 40.622789, -73.99255 40.624274, -73.99313 40.623715, -73.993711 40.623156, -73.993941 40.622935, -73.994293 40.622597))",582739.0,57768.0
36047025400,025400,"POLYGON((-73.988066 40.617852, -73.98586 40.616522, -73.983668 40.615185, -73.98249 40.614424, -73.981438 40.613838, -73.980805 40.614447, -73.98022 40.615005, -73.979638 40.615565, -73.981868 40.616912, -73.984068 40.618241, -73.986275 40.619567, -73.986854 40.619013, -73.987136 40.618742, -73.987435 40.618455, -73.988066 40.617852))",582739.0,46278.0
36047026000,026000,"POLYGON((-73.996002 40.617112, -73.993651 40.615694, -73.991598 40.614452, -73.991015 40.615012, -73.990434 40.615571, -73.989851 40.61613, -73.989271 40.61669, -73.988688 40.617249, -73.990795 40.618523, -73.991371 40.617961, -73.991518 40.617819, -73.993877 40.619156, -73.994254 40.618789, -73.994835 40.618231, -73.995418 40.617673, -73.996002 40.617112))",582739.0,49735.0
36047047400,047400,"POLYGON((-73.986675 40.629916, -73.984204 40.628448, -73.983016 40.627705, -73.982132 40.627171, -73.981244 40.626629, -73.981095 40.626543, -73.980867 40.626409, -73.979818 40.625774, -73.979235 40.626336, -73.978944 40.626605, -73.978583 40.626957, -73.978398 40.627138, -73.978067 40.627455, -73.980428 40.628879, -73.982406 40.630068, -73.984928 40.631597, -73.985509 40.631038, -73.986093 40.630478, -73.986675 40.629916))",582739.0,51173.0
36047025800,025800,"POLYGON((-73.991598 40.614452, -73.989397 40.613123, -73.987195 40.611792, -73.984963 40.610448, -73.984383 40.611005, -73.984162 40.611218, -73.983809 40.61156, -73.983351 40.611992, -73.983222 40.612122, -73.98545 40.61347, -73.987651 40.6148, -73.989851 40.61613, -73.990434 40.615571, -73.991015 40.615012, -73.991598 40.614452))",582739.0,42396.0
36047025600,025600,"POLYGON((-73.989851 40.61613, -73.987651 40.6148, -73.98545 40.61347, -73.983222 40.612122, -73.98266 40.612693, -73.982211 40.613168, -73.982107 40.613273, -73.981748 40.613554, -73.981438 40.613838, -73.98249 40.614424, -73.983668 40.615185, -73.98586 40.616522, -73.988066 40.617852, -73.988688 40.617249, -73.989271 40.61669, -73.989851 40.61613))",582739.0,49821.0
36047035500,035500,"POLYGON((-73.937264 40.663192, -73.934553 40.663362, -73.934375 40.663373, -73.931607 40.663557, -73.930685 40.66362, -73.929874 40.66399, -73.929403 40.664199, -73.929168 40.664299, -73.929052 40.664351, -73.928544 40.664574, -73.928683 40.665086, -73.929307 40.665117, -73.931455 40.665234, -73.934224 40.665378, -73.936984 40.665536, -73.937074 40.664644, -73.937158 40.663753, -73.937264 40.663192))",655572.0,48090.0
36047051800,051800,"POLYGON((-73.962781 40.637513, -73.96248 40.635933, -73.962203 40.6345, -73.961312 40.634926, -73.960409 40.63536, -73.959977 40.635568, -73.959525 40.635786, -73.9584 40.636327, -73.958674 40.637766, -73.958966 40.639305, -73.959377 40.641471, -73.960502 40.64094, -73.961386 40.640525, -73.962282 40.640101, -73.963186 40.639672, -73.962781 40.637513))",2907474.0,57424.0
36047023300,023300,"POLYGON((-73.960122 40.689469, -73.960006 40.688881, -73.959859 40.688148, -73.959714 40.687416, -73.959568 40.686683, -73.956841 40.686996, -73.954684 40.687245, -73.954829 40.687977, -73.954975 40.688711, -73.955122 40.689444, -73.955266 40.690175, -73.95541 40.690908, -73.956356 40.6908, -73.957272 40.690694, -73.958578 40.690546, -73.959428 40.690448, -73.960293 40.690346, -73.960122 40.689469))",9866576.0,49440.0
36047009800,009800,"POLYGON((-74.011484 40.643986, -74.009281 40.642657, -74.007079 40.641325, -74.006497 40.641884, -74.005913 40.642445, -74.00533 40.643006, -74.004747 40.643567, -74.00695 40.644897, -74.009153 40.646227, -74.009736 40.645667, -74.010319 40.645106, -74.010902 40.644547, -74.011484 40.643986))",535386.0,44538.0
36047010200,010200,"POLYGON((-74.016167 40.639483, -74.013961 40.638153, -74.01176 40.636823, -74.011154 40.637404, -74.010572 40.637965, -74.009989 40.638524, -74.009409 40.639085, -74.011611 40.640416, -74.013814 40.641745, -74.014397 40.641186, -74.01498 40.640626, -74.015562 40.640067, -74.016167 40.639483))",535386.0,56056.0
36047003000,003000,"POLYGON((-74.031268 40.637357, -74.028658 40.636546, -74.028279 40.637468, -74.028004 40.638145, -74.027802 40.638625, -74.027624 40.638805, -74.026861 40.639536, -74.026694 40.6397, -74.0266 40.639787, -74.026442 40.63994, -74.026348 40.640043, -74.026309 40.64009, -74.026257 40.640132, -74.026606 40.640236, -74.026726 40.640272, -74.026903 40.640336, -74.027017 40.64038, -74.027402 40.640544, -74.028001 40.640829, -74.028371 40.640995, -74.028897 40.641214, -74.029079 40.641274, -74.028901 40.641147, -74.028901 40.641008, -74.029073 40.640969, -74.028852 40.640802, -74.029095 40.640811, -74.030322 40.639647, -74.030606 40.638963, -74.030891 40.638279, -74.031268 40.637357))",535386.0,83182.0
36047010000,010000,"POLYGON((-74.013814 40.641745, -74.011611 40.640416, -74.009409 40.639085, -74.008825 40.639645, -74.008242 40.640205, -74.00766 40.640765, -74.007079 40.641325, -74.009281 40.642657, -74.011484 40.643986, -74.012066 40.643425, -74.012649 40.642866, -74.013232 40.642305, -74.013814 40.641745))",535386.0,53131.0
36047007600,007600,"POLYGON((-74.017776 40.644138, -74.01607 40.643109, -74.013814 40.641745, -74.013232 40.642305, -74.012649 40.642866, -74.012066 40.643425, -74.011484 40.643986, -74.013741 40.645349, -74.015533 40.646418, -74.016086 40.645882, -74.016651 40.645331, -74.017229 40.644786, -74.017877 40.644201, -74.017776 40.644138))",535386.0,41313.0
36047012200,012200,"POLYGON((-74.021087 40.638262, -74.020774 40.637978, -74.020431 40.637668, -74.019554 40.637091, -74.018897 40.636856, -74.017169 40.635749, -74.016752 40.63544, -74.016692 40.635519, -74.016306 40.635896, -74.016068 40.636139, -74.01574 40.636452, -74.015146 40.637014, -74.014567 40.637571, -74.013961 40.638153, -74.016167 40.639483, -74.018422 40.640846, -74.019024 40.640264, -74.019608 40.639704, -74.02019 40.639145, -74.020774 40.638581, -74.021033 40.638317, -74.021087 40.638262))",535386.0,48832.0
36047012600,012600,"POLYGON((-74.023235 40.635318, -74.020722 40.634169, -74.019263 40.633494, -74.018245 40.633034, -74.01853 40.632334, -74.018448 40.632296, -74.016956 40.631622, -74.016696 40.631454, -74.016502 40.631326, -74.016458 40.631297, -74.016223 40.631145, -74.016048 40.631033, -74.015748 40.631765, -74.015424 40.632513, -74.015279 40.632868, -74.015139 40.633217, -74.015643 40.633529, -74.015672 40.633515, -74.015925 40.633382, -74.015916 40.633719, -74.015971 40.634048, -74.016108 40.634486, -74.016274 40.634867, -74.016752 40.63544, -74.017169 40.635749, -74.018897 40.636856, -74.019554 40.637091, -74.020431 40.637668, -74.020774 40.637978, -74.021087 40.638262, -74.021224 40.638115, -74.021359 40.637967, -74.021693 40.637653, -74.021922 40.637438, -74.02215 40.63724, -74.02248 40.636951, -74.022626 40.636799, -74.02291 40.636108, -74.023235 40.635318))",535386.0,53099.0
36047009400,009400,"POLYGON((-74.004747 40.643567, -74.002545 40.642236, -74.000341 40.640905, -73.999757 40.641467, -73.999176 40.642026, -73.998594 40.642585, -73.998011 40.643147, -73.999931 40.644306, -74.000213 40.644477, -74.000345 40.644556, -74.002415 40.645809, -74.002999 40.645245, -74.003581 40.644689, -74.004165 40.644127, -74.004747 40.643567))",535386.0,43729.0
36047010600,010600,"POLYGON((-74.009409 40.639085, -74.007206 40.637755, -74.005003 40.636425, -74.00442 40.636985, -74.003838 40.637546, -74.003253 40.638104, -74.002672 40.638667, -74.004877 40.639995, -74.007079 40.641325, -74.00766 40.640765, -74.008242 40.640205, -74.008825 40.639645, -74.009409 40.639085))",535386.0,45179.0
36047007200,007200,"POLYGON((-74.02168 40.639832, -74.021695 40.639633, -74.021692 40.639461, -74.021667 40.639299, -74.021631 40.639191, -74.021586 40.639074, -74.021515 40.638862, -74.02142 40.638661, -74.021345 40.638543, -74.021201 40.638371, -74.021087 40.638262, -74.021033 40.638317, -74.020774 40.638581, -74.02019 40.639145, -74.019608 40.639704, -74.019024 40.640264, -74.018422 40.640846, -74.020118 40.641921, -74.020212 40.641981, -74.020857 40.641435, -74.020867 40.641518, -74.020926 40.641587, -74.020966 40.641651, -74.021165 40.641417, -74.021397 40.641146, -74.021556 40.640871, -74.021659 40.640665, -74.021774 40.64041, -74.02168 40.639832))",535386.0,40588.0
36047007800,007800,"POLYGON((-74.015533 40.646418, -74.013741 40.645349, -74.011484 40.643986, -74.010902 40.644547, -74.010319 40.645106, -74.009736 40.645667, -74.009153 40.646227, -74.011412 40.64759, -74.013172 40.648652, -74.013733 40.648079, -74.014377 40.647554, -74.014932 40.646982, -74.015533 40.646418))",535386.0,51250.0
36047010800,010800,"POLYGON((-74.007079 40.641325, -74.004877 40.639995, -74.002672 40.638667, -74.002091 40.639225, -74.001508 40.639785, -74.000925 40.640346, -74.000341 40.640905, -74.002545 40.642236, -74.004747 40.643567, -74.00533 40.643006, -74.005913 40.642445, -74.006497 40.641884, -74.007079 40.641325))",535386.0,45481.0
36047010400,010400,"POLYGON((-74.01176 40.636823, -74.009557 40.635493, -74.007356 40.634164, -74.006751 40.634745, -74.006169 40.635303, -74.005586 40.635866, -74.005003 40.636425, -74.007206 40.637755, -74.009409 40.639085, -74.009989 40.638524, -74.010572 40.637965, -74.011154 40.637404, -74.01176 40.636823))",535386.0,44688.0
36047007000,007000,"POLYGON((-74.028279 40.637468, -74.027884 40.637345, -74.027353 40.63718, -74.025666 40.636667, -74.025472 40.63714, -74.02291 40.636108, -74.022626 40.636799, -74.02248 40.636951, -74.02215 40.63724, -74.021922 40.637438, -74.021693 40.637653, -74.021359 40.637967, -74.021224 40.638115, -74.021087 40.638262, -74.021201 40.638371, -74.021345 40.638543, -74.02142 40.638661, -74.021515 40.638862, -74.021586 40.639074, -74.021631 40.639191, -74.021667 40.639299, -74.021692 40.639461, -74.021695 40.639633, -74.02168 40.639832, -74.021774 40.64041, -74.021659 40.640665, -74.021556 40.640871, -74.021397 40.641146, -74.021165 40.641417, -74.021379 40.641271, -74.02152 40.641181, -74.02176 40.641018, -74.021991 40.64086, -74.022277 40.640689, -74.022507 40.640558, -74.022616 40.640425, -74.023105 40.639996, -74.023545 40.639314, -74.023958 40.638916, -74.024131 40.638753, -74.024522 40.63834, -74.024754 40.638121, -74.026861 40.639536, -74.027624 40.638805, -74.027802 40.638625, -74.028004 40.638145, -74.028279 40.637468))",535386.0,72552.0
36047009600,009600,"POLYGON((-74.009153 40.646227, -74.00695 40.644897, -74.004747 40.643567, -74.004165 40.644127, -74.003581 40.644689, -74.002999 40.645245, -74.002415 40.645809, -74.004621 40.647131, -74.006824 40.648465, -74.007405 40.647905, -74.007988 40.647344, -74.008568 40.646788, -74.009153 40.646227))",535386.0,43815.0
36047007400,007400,"POLYGON((-74.020118 40.641921, -74.018422 40.640846, -74.016167 40.639483, -74.015562 40.640067, -74.01498 40.640626, -74.014397 40.641186, -74.013814 40.641745, -74.01607 40.643109, -74.017776 40.644138, -74.017877 40.644201, -74.017926 40.644233, -74.018419 40.643761, -74.019011 40.643165, -74.01958 40.642595, -74.020212 40.641981, -74.020118 40.641921))",535386.0,34965.0
36047008000,008000,"POLYGON((-74.013172 40.648652, -74.011412 40.64759, -74.009153 40.646227, -74.008568 40.646788, -74.007988 40.647344, -74.007405 40.647905, -74.006824 40.648465, -74.008758 40.649633, -74.009082 40.649829, -74.009379 40.650009, -74.010915 40.650938, -74.011477 40.650363, -74.012053 40.649799, -74.012629 40.649235, -74.013172 40.648652))",535386.0,59630.0
36047002200,002200,"POLYGON((-74.026861 40.639536, -74.024754 40.638121, -74.024522 40.63834, -74.024131 40.638753, -74.023958 40.638916, -74.023545 40.639314, -74.023105 40.639996, -74.022616 40.640425, -74.022507 40.640558, -74.022277 40.640689, -74.021991 40.64086, -74.02176 40.641018, -74.02152 40.641181, -74.021379 40.641271, -74.021165 40.641417, -74.020966 40.641651, -74.020926 40.641587, -74.020867 40.641518, -74.020857 40.641435, -74.020212 40.641981, -74.01958 40.642595, -74.019011 40.643165, -74.018419 40.643761, -74.017926 40.644233, -74.017877 40.644201, -74.017229 40.644786, -74.016651 40.645331, -74.016779 40.645398, -74.016931 40.645475, -74.017074 40.645538, -74.019256 40.646853, -74.02146 40.648182, -74.02204 40.647621, -74.022622 40.647063, -74.023205 40.646503, -74.023835 40.645919, -74.021598 40.644598, -74.022166 40.644051, -74.022769 40.643469, -74.023371 40.642889, -74.023956 40.642327, -74.024547 40.64176, -74.02512 40.64121, -74.025724 40.640631, -74.026098 40.64027, -74.026257 40.640132, -74.026309 40.64009, -74.026348 40.640043, -74.026442 40.63994, -74.0266 40.639787, -74.026694 40.6397, -74.026861 40.639536))",535386.0,41162.0
36047013200,013200,"POLYGON((-74.017976 40.624788, -74.017262 40.625269, -74.016487 40.625775, -74.015708 40.626295, -74.015001 40.626769, -74.014285 40.627247, -74.013572 40.627728, -74.012858 40.628207, -74.012142 40.628684, -74.0125 40.628901, -74.012702 40.629024, -74.014782 40.63028, -74.014903 40.630353, -74.016048 40.631033, -74.016343 40.630286, -74.016643 40.629576, -74.016884 40.628947, -74.016934 40.628817, -74.017223 40.628101, -74.017842 40.626591, -74.018879 40.624303, -74.017976 40.624788))",1026139.0,52989.0
36047054600,054600,"POLYGON((-73.955283 40.613375, -73.954796 40.61082, -73.953599 40.61095, -73.952577 40.611037, -73.951633 40.611123, -73.950706 40.61125, -73.949784 40.611372, -73.949963 40.612316, -73.949993 40.61248, -73.950012 40.612581, -73.950265 40.613924, -73.951195 40.613823, -73.95212 40.613721, -73.953046 40.61362, -73.953485 40.615884, -73.953553 40.616281, -73.95419 40.616212, -73.954587 40.616169, -73.955786 40.616036, -73.955283 40.613375))",3569518.0,49798.0
36047109800,109800,"POLYGON((-73.908681 40.650717, -73.907615 40.649896, -73.906372 40.648779, -73.9058 40.648265, -73.905096 40.647607, -73.903982 40.646629, -73.9031 40.6472, -73.902355 40.647689, -73.901658 40.648142, -73.900892 40.648641, -73.900193 40.649089, -73.899469 40.649542, -73.898728 40.650025, -73.897943 40.650515, -73.895861 40.651881, -73.89761 40.653454, -73.897259 40.653604, -73.896782 40.65381, -73.895944 40.654173, -73.895206 40.654488, -73.894411 40.654833, -73.893547 40.655202, -73.893952 40.655778, -73.894631 40.656693, -73.895245 40.657534, -73.895382 40.65772, -73.89591 40.657771, -73.89611 40.657754, -73.897045 40.657668, -73.897966 40.657532, -73.898807 40.657407, -73.898867 40.657398, -73.899041 40.657372, -73.899967 40.657285, -73.900303 40.657263, -73.900572 40.657094, -73.901261 40.656452, -73.902311 40.655792, -73.903173 40.655301, -73.904142 40.655147, -73.905057 40.655013, -73.906916 40.654732, -73.907856 40.654589, -73.907816 40.654435, -73.9074 40.652844, -73.908216 40.652312, -73.908558 40.652096, -73.909449 40.651522, -73.908681 40.650717))",641884.0,49830.0
36047011200,011200,"POLYGON((-73.999176 40.642026, -73.996974 40.640694, -73.99551 40.63981, -73.994795 40.640288, -73.994331 40.6406, -73.994077 40.64077, -73.993363 40.641248, -73.992644 40.641728, -73.991929 40.642205, -73.994077 40.643503, -73.994241 40.643603, -73.996266 40.644827, -73.996844 40.644266, -73.997426 40.643706, -73.997734 40.64341, -73.998011 40.643147, -73.998594 40.642585, -73.999176 40.642026))",1792187.0,29264.0
36047118800,118800,"POLYGON((-73.869252 40.679799, -73.869104 40.679117, -73.868964 40.678499, -73.868855 40.678445, -73.868547 40.677206, -73.867622 40.677337, -73.866701 40.67747, -73.865778 40.677603, -73.865428 40.677656, -73.865109 40.677705, -73.864853 40.67772, -73.863909 40.67777, -73.862971 40.677828, -73.862028 40.677886, -73.862346 40.679165, -73.863282 40.679073, -73.863316 40.679214, -73.863349 40.679352, -73.863508 40.679992, -73.863787 40.681114, -73.864677 40.68086, -73.865661 40.68059, -73.865748 40.680652, -73.866651 40.680543, -73.867541 40.680429, -73.868431 40.680311, -73.869342 40.680191, -73.869252 40.679799))",282095.0,50179.0
36047030900,030900,"POLYGON((-73.936078 40.675335, -73.933298 40.67519, -73.933383 40.674302, -73.930615 40.674147, -73.93053 40.675039, -73.930457 40.675818, -73.930383 40.676597, -73.930321 40.677317, -73.930318 40.677351, -73.930321 40.677392, -73.930322 40.677485, -73.933069 40.677647, -73.935858 40.677817, -73.935857 40.677712, -73.935857 40.677633, -73.935857 40.677612, -73.935923 40.676895, -73.935997 40.676121, -73.936078 40.675335))",537182.0,44048.0
36047031100,031100,"POLYGON((-73.941694 40.674748, -73.938895 40.674599, -73.938841 40.675493, -73.938143 40.675442, -73.936078 40.675335, -73.935997 40.676121, -73.935923 40.676895, -73.935857 40.677612, -73.935857 40.677633, -73.935857 40.677712, -73.935858 40.677817, -73.937895 40.677924, -73.938593 40.67797, -73.939825 40.678025, -73.940558 40.678064, -73.941369 40.678093, -73.941376 40.678008, -73.941385 40.677919, -73.941463 40.6772, -73.941535 40.676421, -73.941609 40.675643, -73.941694 40.674748))",537182.0,51983.0
36047035700,035700,"POLYGON((-73.928683 40.665086, -73.928544 40.664574, -73.928228 40.66471, -73.927712 40.664935, -73.927394 40.665075, -73.92638 40.665515, -73.925922 40.665715, -73.925463 40.665916, -73.924449 40.666361, -73.924389 40.666385, -73.924562 40.666836, -73.924772 40.667487, -73.924915 40.66772, -73.92513 40.667988, -73.92537 40.668285, -73.925539 40.668493, -73.925598 40.668496, -73.925573 40.668715, -73.925491 40.669435, -73.925413 40.670279, -73.925328 40.671169, -73.928098 40.671321, -73.928181 40.67043, -73.928261 40.669588, -73.928329 40.668862, -73.92835 40.668647, -73.92837 40.668436, -73.928443 40.667672, -73.928525 40.666866, -73.928598 40.66597, -73.928683 40.665086))",537182.0,29145.0
36047034700,034700,"POLYGON((-73.930868 40.671474, -73.928098 40.671321, -73.925328 40.671169, -73.925245 40.672062, -73.925161 40.672954, -73.925122 40.673399, -73.925082 40.673844, -73.925945 40.673892, -73.92784 40.673996, -73.930615 40.674147, -73.930697 40.673257, -73.930785 40.672363, -73.930868 40.671474))",537182.0,39766.0
36047034500,034500,"POLYGON((-73.936406 40.671774, -73.933635 40.671626, -73.930868 40.671474, -73.930785 40.672363, -73.930697 40.673257, -73.930615 40.674147, -73.933383 40.674302, -73.933298 40.67519, -73.936078 40.675335, -73.936263 40.67356, -73.936343 40.672704, -73.936406 40.671774))",537182.0,37727.0
36047035100,035100,"POLYGON((-73.934224 40.665378, -73.931455 40.665234, -73.931381 40.666126, -73.931291 40.667015, -73.931214 40.667825, -73.93114 40.668581, -73.931119 40.668798, -73.931099 40.669019, -73.931033 40.669738, -73.930952 40.670583, -73.930868 40.671474, -73.933635 40.671626, -73.933721 40.670734, -73.933798 40.669891, -73.933866 40.669176, -73.933888 40.66895, -73.933909 40.668725, -73.933982 40.667976, -73.934058 40.667168, -73.934138 40.666276, -73.934224 40.665378))",537182.0,38375.0
36047035300,035300,"POLYGON((-73.936984 40.665536, -73.934224 40.665378, -73.934138 40.666276, -73.934058 40.667168, -73.933982 40.667976, -73.933909 40.668725, -73.933888 40.66895, -73.933866 40.669176, -73.933798 40.669891, -73.933721 40.670734, -73.933635 40.671626, -73.936406 40.671774, -73.93649 40.670886, -73.936569 40.670041, -73.936636 40.669325, -73.936657 40.669101, -73.936677 40.668886, -73.936749 40.668128, -73.936825 40.667317, -73.936907 40.666426, -73.936984 40.665536))",537182.0,48208.0
36047034300,034300,"POLYGON((-73.941945 40.672078, -73.940847 40.672016, -73.940062 40.671974, -73.939177 40.671926, -73.936406 40.671774, -73.936343 40.672704, -73.936263 40.67356, -73.936078 40.675335, -73.938143 40.675442, -73.938841 40.675493, -73.938895 40.674599, -73.941694 40.674748, -73.941775 40.673859, -73.94186 40.672968, -73.941945 40.672078))",537182.0,24008.0
36047034900,034900,"POLYGON((-73.931455 40.665234, -73.929307 40.665117, -73.928683 40.665086, -73.928598 40.66597, -73.928525 40.666866, -73.928443 40.667672, -73.92837 40.668436, -73.92835 40.668647, -73.928329 40.668862, -73.928261 40.669588, -73.928181 40.67043, -73.928098 40.671321, -73.930868 40.671474, -73.930952 40.670583, -73.931033 40.669738, -73.931099 40.669019, -73.931119 40.668798, -73.93114 40.668581, -73.931214 40.667825, -73.931291 40.667015, -73.931381 40.666126, -73.931455 40.665234))",537182.0,37448.0
36047033500,033500,"POLYGON((-73.947984 40.667031, -73.945214 40.66688, -73.942444 40.666727, -73.939676 40.666578, -73.936907 40.666426, -73.936825 40.667317, -73.936749 40.668128, -73.939515 40.668296, -73.942285 40.668461, -73.945046 40.668615, -73.947818 40.668784, -73.947899 40.667922, -73.947984 40.667031))",537182.0,47135.0
36047042600,042600,"POLYGON((-73.98248 40.607402, -73.982144 40.605615, -73.9821 40.605379, -73.981679 40.60316, -73.980752 40.603264, -73.980213 40.603328, -73.979827 40.60337, -73.978828 40.603475, -73.977828 40.603586, -73.97808 40.604918, -73.978293 40.606043, -73.978699 40.608188, -73.979697 40.608077, -73.980695 40.607969, -73.981196 40.607913, -73.981624 40.607866, -73.982548 40.607764, -73.98248 40.607402))",1643966.0,44632.0
36047042400,042400,"POLYGON((-73.978293 40.606043, -73.97808 40.604918, -73.977828 40.603586, -73.976902 40.603687, -73.975971 40.603804, -73.976134 40.604636, -73.976439 40.606249, -73.975511 40.606351, -73.974585 40.606452, -73.973621 40.606557, -73.97259 40.606671, -73.972994 40.608814, -73.97322 40.608789, -73.974031 40.608702, -73.974995 40.608596, -73.975919 40.608495, -73.976847 40.608393, -73.977774 40.608289, -73.978699 40.608188, -73.978293 40.606043))",1643966.0,50281.0
36047105801,105801,"POLYGON((-73.886282 40.652756, -73.884806 40.650765, -73.884113 40.649956, -73.883708 40.649601, -73.883496 40.649411, -73.883103 40.649053, -73.882781 40.648766, -73.882413 40.64844, -73.881481 40.647601, -73.880732 40.646928, -73.880131 40.646383, -73.879868 40.646155, -73.879269 40.645612, -73.878963 40.645344, -73.878358 40.6448, -73.877519 40.644043, -73.87729 40.643842, -73.877016 40.64365, -73.876857 40.643561, -73.876693 40.643496, -73.876503 40.643431, -73.87624 40.64335, -73.876082 40.643293, -73.876051 40.64335, -73.876012 40.643419, -73.875955 40.643506, -73.875891 40.643614, -73.875825 40.643728, -73.87569 40.643953, -73.875638 40.64403, -73.87548 40.644262, -73.875235 40.644624, -73.874969 40.644999, -73.874892 40.645095, -73.875022 40.645205, -73.876104 40.646215, -73.877033 40.647456, -73.8776 40.648213, -73.878436 40.649327, -73.879993 40.651543, -73.881722 40.653754, -73.882213 40.654498, -73.884163 40.653661, -73.884653 40.653451, -73.884909 40.653341, -73.885505 40.653089, -73.886282 40.652756))",24847.0,20962.0
36047087000,087000,"POLYGON((-73.935578 40.655039, -73.935416 40.653505, -73.934483 40.653563, -73.934268 40.651563, -73.933296 40.651606, -73.932325 40.651648, -73.931392 40.65169, -73.931608 40.653742, -73.931772 40.655273, -73.931907 40.656537, -73.932847 40.656478, -73.93381 40.656423, -73.934784 40.656361, -73.935718 40.656303, -73.935578 40.655039))",193368.0,43688.0
36047084800,084800,"POLYGON((-73.929803 40.64632, -73.929743 40.645743, -73.929599 40.644433, -73.928594 40.644494, -73.92766 40.644553, -73.926689 40.644614, -73.925721 40.644674, -73.925762 40.645055, -73.925922 40.64656, -73.92612 40.64842, -73.92709 40.648361, -73.928061 40.648301, -73.928994 40.648244, -73.929999 40.648181, -73.929803 40.64632))",193368.0,71389.0
36047080800,080800,"POLYGON((-73.947264 40.656437, -73.947159 40.655594, -73.944873 40.655735, -73.943354 40.655829, -73.942401 40.655885, -73.941462 40.655944, -73.940532 40.656002, -73.939559 40.656063, -73.938593 40.656123, -73.937659 40.656184, -73.936685 40.656242, -73.935718 40.656303, -73.934784 40.656361, -73.93381 40.656423, -73.932847 40.656478, -73.931907 40.656537, -73.931306 40.656581, -73.930903 40.65661, -73.931083 40.658296, -73.931723 40.658257, -73.93209 40.658235, -73.932635 40.658202, -73.933996 40.658119, -73.934962 40.658061, -73.935895 40.658001, -73.936864 40.657942, -73.939615 40.657768, -73.939569 40.65853, -73.939659 40.659364, -73.939734 40.660074, -73.94255 40.659892, -73.942314 40.657609, -73.945094 40.657432, -73.947354 40.65728, -73.947264 40.656437))",193368.0,11898.0
